Rank,User_Id,Commnet_Amount
3222,53588117,1
3223,65501179,1
3224,26679508,1
3225,22078,1
3226,36525050,1
3227,63545279,1
3228,66991247,1
3229,62978981,1
3230,58777478,1
3231,31092343,1
3232,62813067,1
3233,69576001,1
3234,67936484,1
3235,13143930,1
3236,53800744,1
3237,63021446,1
3238,52533045,1
3239,57247205,1
3240,14060231,1
3241,73348664,1
3242,65148438,1
3243,63416974,1
3244,66979687,1
3245,17926203,1
3246,65892801,1
3247,65686957,1
3248,59919194,1
3249,43273694,1
3250,46629262,1
3251,536152,1
3252,63400202,1
3253,69533214,1
3254,68038381,1
3255,66146723,1
3256,75993538,1
3257,75154315,1
3258,59463168,1
3259,61628222,1
3260,72454505,1
3261,35656000,1
3262,31526741,1
3263,69258450,1
3264,62304659,1
3265,68713063,1
3266,6498021,1
3267,65637317,1
3268,12952441,1
3269,58241049,1
3270,2303949,1
3271,57937556,1
3272,70659452,1
3273,63808206,1
3274,57790224,1
3275,10056397,1
3276,46557789,1
3277,72566254,1
3278,65025771,1
3279,22965619,1
3280,50735632,1
3281,50163686,1
3282,31766153,1
3283,13166272,1
3284,68845876,1
3285,37086312,1
3286,70140504,1
3287,66970416,1
3288,47140892,1
3289,13984431,1
3290,72383800,1
3291,15021812,1
3292,46554448,1
3293,67054837,1
3294,59828957,1
3295,40146601,1
3296,57898223,1
3297,76022422,1
3298,33435914,1
3299,69310061,1
3300,75989848,1
3301,13890113,1
3302,60358962,1
3303,59541610,1
3304,56824692,1
3305,28228233,1
3306,58292976,1
3307,58143994,1
3308,73940793,1
3309,76029855,1
3310,53079390,1
3311,65178780,1
3312,3107771,1
3313,46945922,1
3314,66803823,1
3315,29018183,1
3316,62350899,1
3317,32886256,1
3318,67639816,1
3319,66972545,1
3320,51191506,1
3321,76058684,1
3322,36611978,1
3323,35033437,1
3324,54000842,1
3325,75841245,1
3326,74804787,1
3327,55923033,1
3328,59236080,1
3329,23707289,1
3330,1811445,1
3331,70555988,1
3332,61463662,1
3333,55159166,1
3334,7779131,1
3335,61760499,1
3336,47446432,1
3337,60440736,1
3338,46032344,1
3339,65626327,1
3340,42317076,1
3341,55726815,1
3342,67612376,1
3343,47094704,1
3344,28687942,1
3345,28603911,1
3346,75824495,1
3347,26483420,1
3348,37480451,1
3349,55031105,1
3350,52494603,1
3351,21978729,1
3352,48906573,1
3353,15065010,1
3354,60501115,1
3355,15857453,1
3356,59802420,1
3357,108223,1
3358,60794275,1
3359,14579403,1
3360,26679436,1
3361,45084602,1
3362,73691660,1
3363,58319410,1
3364,62702386,1
3365,74088474,1
3366,65937103,1
3367,73004899,1
3368,59964678,1
3369,65115341,1
3370,63377140,1
3371,68968542,1
3372,61706632,1
3373,11598976,1
3374,14660087,1
3375,63013986,1
3376,62842296,1
3377,65457921,1
3378,1614882,1
3379,72481743,1
3380,64574632,1
3381,63369220,1
3382,4172411,1
3383,20117241,1
3384,62070550,1
3385,1042765,1
3386,62801476,1
3387,66248280,1
3388,73401391,1
3389,30372412,1
3390,58728113,1
3391,48879884,1
3392,66554346,1
3393,64831695,1
3394,76103601,1
3395,63305460,1
3396,21088733,1
3397,74888899,1
3398,66060167,1
3399,64705,1
3400,54963433,1
3401,76112022,1
3402,47890569,1
3403,71418791,1
3404,3043559,1
3405,11276938,1
3406,35001936,1
3407,58403010,1
3408,76063453,1
3409,66313734,1
3410,18820570,1
3411,70664870,1
3412,76126499,1
3413,16266686,1
3414,25886834,1
3415,32778334,1
3416,57781095,1
3417,76132508,1
3418,75879247,1
3419,76133044,1
3420,76018210,1
3421,76133392,1
3422,75954726,1
3423,44705250,1
3424,76069840,1
3425,76019034,1
3426,76133507,1
3427,75965276,1
3428,75917092,1
3429,75974325,1
3430,76134290,1
3431,76134970,1
3432,75898242,1
3433,75943261,1
3434,76065930,1
3435,75889760,1
3436,75096290,1
3437,75954448,1
3438,4050468,1
3439,50852861,1
3440,69585468,1
3441,74969793,1
3442,11505420,1
3443,43839882,1
3444,2119952,1
3445,9329230,1
3446,71530833,1
3447,63305831,1
3448,61328080,1
3449,60290051,1
3450,4194973,1
3451,73522581,1
3452,63604446,1
3453,56361510,1
3454,64872943,1
3455,64607930,1
3456,30006326,1
3457,63938366,1
3458,31217125,1
3459,50885239,1
3460,67717925,1
3461,66355280,1
3462,76166074,1
3463,60339586,1
3464,38412402,1
3465,76084356,1
3466,60365678,1
3467,76166053,1
3468,72492579,1
3469,62568540,1
3470,54771617,1
3471,54615698,1
3472,50210704,1
3473,61475327,1
3474,64449408,1
3475,67994738,1
3476,74080780,1
3477,56256751,1
3478,62025501,1
3479,72379421,1
3480,67740111,1
3481,26549246,1
3482,1912242,1
3483,29419789,1
3484,40400713,1
3485,56617226,1
3486,62432504,1
3487,72214191,1
3488,14935941,1
3489,65093127,1
3490,67406875,1
3491,17056339,1
3492,50007045,1
3493,69581427,1
3494,49484632,1
3495,43326436,1
3496,15696510,1
3497,4119757,1
3498,1955838,1
3499,63277551,1
3500,25689932,1
3501,2108909,1
3502,13220740,1
3503,73849653,1
3504,33058475,1
3505,18872915,1
3506,64813179,1
3507,54692409,1
3508,22631723,1
3509,1362582,1
3510,8191046,1
3511,46916392,1
3512,5050077,1
3513,56900164,1
3514,56943551,1
3515,63373004,1
3516,27081005,1
3517,69411051,1
3518,33086341,1
3519,12756492,1
3520,57992659,1
3521,59154463,1
3522,73900426,1
3523,60788221,1
3524,69033972,1
3525,13341204,1
3526,67265103,1
3527,69909665,1
3528,12486858,1
3529,62427447,1
3530,35296267,1
3531,57026982,1
3532,1167164,1
3533,34274050,1
3534,59868749,1
3535,20819839,1
3536,55864681,1
3537,68619716,1
3538,51783531,1
3539,28335010,1
3540,28368780,1
3541,2459,1
3542,11443316,1
3543,1379081,1
3544,74532198,1
3545,73258664,1
3546,66849057,1
3547,3084816,1
3548,54555205,1
3549,44199834,1
3550,37299459,1
3551,29008466,1
3552,73349110,1
3553,64781588,1
3554,55312817,1
3555,73878060,1
3556,56299925,1
3557,39024922,1
3558,14303363,1
3559,45435373,1
3560,1052802,1
3561,26967418,1
3562,52334415,1
3563,72188975,1
3564,14008069,1
3565,14526924,1
3566,68032647,1
3567,50151976,1
3568,72818709,1
3569,30290726,1
3570,26556077,1
3571,61544729,1
3572,53111115,1
3573,76265047,1
3574,37411144,1
3575,31531091,1
3576,40752226,1
3577,58925126,1
3578,61479280,1
3579,66575408,1
3580,55778735,1
3581,76272033,1
3582,67029714,1
3583,46993034,1
3584,39539959,1
3585,41190379,1
3586,46662268,1
3587,30650063,1
3588,47647764,1
3589,57120087,1
3590,26455951,1
3591,34644475,1
3592,40797829,1
3593,50676146,1
3594,57232243,1
3595,20457178,1
3596,56774161,1
3597,960570,1
3598,50810434,1
3599,68513518,1
3600,13934531,1
3601,48462229,1
3602,5320583,1
3603,8964060,1
3604,53166270,1
3605,28047160,1
3606,76094535,1
3607,26151155,1
3608,74630322,1
3609,44995212,1
3610,60449243,1
3611,52593756,1
3612,74387142,1
3613,71197620,1
3614,32580026,1
3615,63776108,1
3616,55427752,1
3617,66174836,1
3618,31581843,1
3619,26548147,1
3620,71792165,1
3621,76308162,1
3622,12780791,1
3623,892036,1
3624,12669835,1
3625,58358546,1
3626,6801808,1
3627,15744418,1
3628,60949839,1
3629,3271182,1
3630,52310954,1
3631,39187066,1
3632,66276462,1
3633,14958467,1
3634,76211878,1
3635,59105748,1
3636,46707511,1
3637,59441557,1
3638,1266184,1
3639,48930358,1
3640,65658841,1
3641,72314408,1
3642,70711560,1
3643,66134939,1
3644,46899206,1
3645,67784047,1
3646,56465421,1
3647,56720717,1
3648,66566337,1
3649,33597851,1
3650,1218516,1
3651,365950,1
3652,32244240,1
3653,35372759,1
3654,71812104,1
3655,66576818,1
3656,63279200,1
3657,2287621,1
3658,3044500,1
3659,76339784,1
3660,44374932,1
3661,74566826,1
3662,68862657,1
3663,65423897,1
3664,35692955,1
3665,59839312,1
3666,14533631,1
3667,69578550,1
3668,15587466,1
3669,27920024,1
3670,13308703,1
3671,39695589,1
3672,56446929,1
3673,9075476,1
3674,5398674,1
3675,54903839,1
3676,29259809,1
3677,43032315,1
3678,40947656,1
3679,61953732,1
3680,57001367,1
3681,46564502,1
3682,63535968,1
3683,44157271,1
3684,72050670,1
3685,65752873,1
3686,32974732,1
3687,17687391,1
3688,69843538,1
3689,69588141,1
3690,31814259,1
3691,64490088,1
3692,72306525,1
3693,59320998,1
3694,63771552,1
3695,69536465,1
3696,57927743,1
3697,48131152,1
3698,65816626,1
3699,66854707,1
3700,63308110,1
3701,31657309,1
3702,76368898,1
3703,57336200,1
3704,49638521,1
3705,68753056,1
3706,65681237,1
3707,18517368,1
3708,59590250,1
3709,31279733,1
3710,51575544,1
3711,2303,1
3712,63548444,1
3713,194828,1
3714,17008759,1
3715,65887473,1
3716,47130338,1
3717,64738190,1
3718,66661568,1
3719,19762362,1
3720,30911974,1
3721,37931934,1
3722,26139343,1
3723,69913927,1
3724,35238887,1
3725,16062203,1
3726,69468221,1
3727,1815261,1
3728,1923089,1
3729,58680175,1
3730,68671301,1
3731,34173174,1
3732,58878721,1
3733,26807517,1
3734,64687134,1
3735,50131461,1
3736,12856693,1
3737,66404941,1
3738,67151807,1
3739,46970023,1
3740,58415504,1
3741,44525425,1
3742,65006181,1
3743,60816456,1
3744,66229168,1
3745,42886566,1
3746,42968390,1
3747,68667273,1
3748,52851744,1
3749,43872017,1
3750,55077747,1
3751,5692796,1
3752,63034015,1
3753,30765859,1
3754,74552996,1
3755,66921645,1
3756,24878,1
3757,33377399,1
3758,72107760,1
3759,72906532,1
3760,72807690,1
3761,42352771,1
3762,66292394,1
3763,76367974,1
3764,76437759,1
3765,67489236,1
3766,11774454,1
3767,57593596,1
3768,27557742,1
3769,49768129,1
3770,21165981,1
3771,70656630,1
3772,53959348,1
3773,74104217,1
3774,68288001,1
3775,60354610,1
3776,1920112,1
3777,53757968,1
3778,61850073,1
3779,51126083,1
3780,35026294,1
3781,64445727,1
3782,46514023,1
3783,55070452,1
3784,920052,1
3785,26880832,1
3786,60363055,1
3787,63523676,1
3788,56679104,1
3789,26964450,1
3790,11478,1
3791,76459671,1
3792,3604415,1
3793,73492756,1
3794,74533790,1
3795,2301912,1
3796,2375860,1
3797,65859488,1
3798,316015,1
3799,2368644,1
3800,71563391,1
3801,8878328,1
3802,14490684,1
3803,57823999,1
3804,68366870,1
3805,72149769,1
3806,36153279,1
3807,54168018,1
3808,76502186,1
3809,2944848,1
3810,76502234,1
3811,2766225,1
3812,32700530,1
3813,64397379,1
3814,2840529,1
3815,2591436,1
3816,52189539,1
3817,9934152,1
3818,75828017,1
3819,22448431,1
3820,22334104,1
3821,72314887,1
3822,70481312,1
3823,64303637,1
3824,65314413,1
3825,65543878,1
3826,61884633,1
3827,57323378,1
3828,46844347,1
3829,61124249,1
3830,70260599,1
3831,53581066,1
3832,65564472,1
3833,72297867,1
3834,76513762,1
3835,72562750,1
3836,51221761,1
3837,63584388,1
3838,73945022,1
3839,74479035,1
3840,20818051,1
3841,76395938,1
3842,12505145,1
3843,71401138,1
3844,69790773,1
3845,66794564,1
3846,67770525,1
3847,53129664,1
3848,48129895,1
3849,64710368,1
3850,62958332,1
3851,69844827,1
3852,47106196,1
3853,75726015,1
3854,9532031,1
3855,76330163,1
3856,74186467,1
3857,3336555,1
3858,76525471,1
3859,5259332,1
3860,39855192,1
3861,54497291,1
3862,16384394,1
3863,6583117,1
3864,5858095,1
3865,59861748,1
3866,44981098,1
3867,33504270,1
3868,76567493,1
3869,71930711,1
3870,70262490,1
3871,61913980,1
3872,52530483,1
3873,68287555,1
3874,67438946,1
3875,62264581,1
3876,14017445,1
3877,60426510,1
3878,31262880,1
3879,75863961,1
3880,9037759,1
3881,57234560,1
3882,27053288,1
3883,15337955,1
3884,32970993,1
3885,61098989,1
3886,56710894,1
3887,34188778,1
3888,60417123,1
3889,66563011,1
3890,30580728,1
3891,63732529,1
3892,61873815,1
3893,65373776,1
3894,62565584,1
3895,28973096,1
3896,71955929,1
3897,64991627,1
3898,67466828,1
3899,1521183,1
3900,63048692,1
3901,64945472,1
3902,9961547,1
3903,11395545,1
3904,47171159,1
3905,46543369,1
3906,66946247,1
3907,6625563,1
3908,56877540,1
3909,63505282,1
3910,67230159,1
3911,56483359,1
3912,67857122,1
3913,38777396,1
3914,62269429,1
3915,69926898,1
3916,71569941,1
3917,10406194,1
3918,45611774,1
3919,51587898,1
3920,49979889,1
3921,59413601,1
3922,23225364,1
3923,11925018,1
3924,62860864,1
3925,44984742,1
3926,35881533,1
3927,40712613,1
3928,7335336,1
3929,58708373,1
3930,20136696,1
3931,46919366,1
3932,72128484,1
3933,18069549,1
3934,46310736,1
3935,44289317,1
3936,65254264,1
3937,69139774,1
3938,56802085,1
3939,65416083,1
3940,62144888,1
3941,51551570,1
3942,75939033,1
3943,46954796,1
3944,43214558,1
3945,59316185,1
3946,46938505,1
3947,48192003,1
3948,46907350,1
3949,4202642,1
3950,49164991,1
3951,57624731,1
3952,214747,1
3953,53803820,1
3954,66052632,1
3955,69618393,1
3956,40651927,1
3957,63601823,1
3958,1025211,1
3959,17050169,1
3960,18606968,1
3961,75132983,1
3962,72167023,1
3963,59975457,1
3964,46680227,1
3965,25265625,1
3966,55453090,1
3967,47424178,1
3968,36321004,1
3969,39748350,1
3970,76672383,1
3971,57855849,1
3972,66180278,1
3973,63045883,1
3974,44391496,1
3975,68636336,1
3976,73208860,1
3977,48103951,1
3978,19533985,1
3979,59251742,1
3980,43786686,1
3981,13001532,1
3982,25098179,1
3983,2319664,1
3984,308104,1
3985,32456535,1
3986,9933329,1
3987,52454844,1
3988,6402268,1
3989,9265097,1
3990,73582772,1
3991,75130188,1
3992,67131317,1
3993,7674956,1
3994,27681538,1
3995,72367218,1
3996,47096124,1
3997,33086904,1
3998,70286035,1
3999,70586998,1
4000,21074,1
4001,6159615,1
4002,29699319,1
4003,15397072,1
4004,58483814,1
4005,26145954,1
4006,6494581,1
4007,75736777,1
4008,13264145,1
4009,76697870,1
4010,65259349,1
4011,69464265,1
4012,8627568,1
4013,2346992,1
4014,53870600,1
4015,25331155,1
4016,71820555,1
4017,34807039,1
4018,53129036,1
4019,63382424,1
4020,64888397,1
4021,53451136,1
4022,25579954,1
4023,21660183,1
4024,19294502,1
4025,39926136,1
4026,69708154,1
4027,62457664,1
4028,45565033,1
4029,72593600,1
4030,45122887,1
4031,53661231,1
4032,18945114,1
4033,74058910,1
4034,62716546,1
4035,59865643,1
4036,72888955,1
4037,63015661,1
4038,45854563,1
4039,66866912,1
4040,47155191,1
4041,69525046,1
4042,75208788,1
4043,35943105,1
4044,53364836,1
4045,70272119,1
4046,68807301,1
4047,21912635,1
4048,46899590,1
4049,50373763,1
4050,149232,1
4051,14577152,1
4052,11348361,1
4053,58224008,1
4054,75985121,1
4055,53739247,1
4056,52444732,1
4057,46873077,1
4058,73591218,1
4059,76398634,1
4060,56255037,1
4061,65649203,1
4062,49078710,1
4063,70528091,1
4064,42736195,1
4065,50065372,1
4066,66162203,1
4067,6461056,1
4068,56467241,1
4069,65335305,1
4070,63043983,1
4071,72285776,1
4072,49251224,1
4073,10757524,1
4074,73952658,1
4075,76803956,1
4076,63088235,1
4077,23392036,1
4078,48903815,1
4079,70016683,1
4080,67793839,1
4081,26381876,1
4082,58457232,1
4083,46831352,1
4084,49092275,1
4085,76818663,1
4086,71781323,1
4087,56497683,1
4088,47775818,1
4089,23556013,1
4090,76783843,1
4091,60541011,1
4092,65351610,1
4093,33114078,1
4094,27255749,1
4095,73980545,1
4096,57336783,1
4097,76122524,1
4098,15782833,1
4099,5161936,1
4100,3879524,1
4101,71964863,1
4102,58755604,1
4103,76123971,1
4104,60551897,1
4105,18619337,1
4106,25517337,1
4107,68755318,1
4108,42289376,1
4109,16113646,1
4110,69815913,1
4111,67655513,1
4112,35657714,1
4113,39071401,1
4114,31473344,1
4115,75881994,1
4116,59736350,1
4117,13330223,1
4118,59737340,1
4119,76869882,1
4120,76870270,1
4121,60937241,1
4122,63688544,1
4123,72387526,1
4124,51573932,1
4125,70660786,1
4126,13965030,1
4127,62150924,1
4128,69233648,1
4129,18593608,1
4130,34980087,1
4131,17789425,1
4132,67465390,1
4133,47557620,1
4134,32472908,1
4135,72170017,1
4136,76885195,1
4137,56758045,1
4138,20088134,1
4139,12064282,1
4140,21139009,1
4141,56948248,1
4142,76897964,1
4143,927853,1
4144,21811049,1
4145,1940399,1
4146,59320766,1
4147,2301439,1
4148,37542638,1
4149,54860373,1
4150,16238467,1
4151,22503369,1
4152,76862686,1
4153,46629179,1
4154,43466164,1
4155,72688708,1
4156,67774892,1
4157,63735462,1
4158,64500871,1
4159,71961455,1
4160,404319,1
4161,63428929,1
4162,73468847,1
4163,17032998,1
4164,35548747,1
4165,63554481,1
4166,58177947,1
4167,11968565,1
4168,65365254,1
4169,58117336,1
4170,57560949,1
4171,67856517,1
4172,26895868,1
4173,43069609,1
4174,40815390,1
4175,21772323,1
4176,65310420,1
4177,11194127,1
4178,58431738,1
4179,52527,1
4180,63123222,1
4181,63681657,1
4182,52944892,1
4183,76162485,1
4184,69533493,1
4185,53157416,1
4186,63444899,1
4187,35249258,1
4188,60211101,1
4189,68020976,1
4190,66260345,1
4191,59077138,1
4192,23610263,1
4193,70479300,1
4194,39288299,1
4195,61409818,1
4196,76923389,1
4197,48328064,1
4198,14842147,1
4199,62148311,1
4200,68527520,1
4201,21589183,1
4202,34238473,1
4203,70727212,1
4204,69817825,1
4205,31003504,1
4206,63584515,1
4207,7141111,1
4208,17600128,1
4209,22109648,1
4210,71269833,1
4211,67158045,1
4212,60381712,1
4213,53431927,1
4214,69751115,1
4215,59095149,1
4216,3855204,1
4217,57847840,1
4218,45368958,1
4219,47973475,1
4220,70715706,1
4221,41413986,1
4222,18491974,1
4223,68962275,1
4224,64848521,1
4225,412198,1
4226,64630673,1
4227,54532115,1
4228,60274567,1
4229,75153619,1
4230,52353962,1
4231,66809837,1
4232,48763933,1
4233,37041404,1
4234,58463257,1
4235,68218773,1
4236,68820266,1
4237,53724838,1
4238,67949286,1
4239,7966656,1
4240,69329410,1
4241,66946009,1
4242,48666251,1
4243,20069252,1
4244,50519715,1
4245,81796,1
4246,17610450,1
4247,63572877,1
4248,66657424,1
4249,23394027,1
4250,53203839,1
4251,58223613,1
4252,76983053,1
4253,33722151,1
4254,68211782,1
4255,76206339,1
4256,744905,1
4257,59604520,1
4258,32529174,1
4259,37343882,1
4260,74668698,1
4261,19541478,1
4262,44043675,1
4263,45161231,1
4264,64513369,1
4265,67204261,1
4266,38620225,1
4267,31329037,1
4268,63591393,1
4269,54424043,1
4270,13337786,1
4271,17847233,1
4272,61757924,1
4273,63510561,1
4274,62299068,1
4275,482328,1
4276,21442548,1
4277,76188995,1
4278,67052117,1
4279,18959665,1
4280,65688177,1
4281,71806314,1
4282,73571844,1
4283,53668731,1
4284,67594793,1
4285,49902117,1
4286,23608710,1
4287,21970796,1
4288,66249815,1
4289,47920465,1
4290,77029693,1
4291,41718506,1
4292,71926076,1
4293,10317434,1
4294,60641078,1
4295,73897397,1
4296,73348263,1
4297,27168461,1
4298,53653737,1
4299,26749327,1
4300,62307261,1
4301,71809276,1
4302,515165,1
4303,52803714,1
4304,36244660,1
4305,51747797,1
4306,74764097,1
4307,23762274,1
4308,69555093,1
4309,57156977,1
4310,48555700,1
4311,46770363,1
4312,76443723,1
4313,74707111,1
4314,44901258,1
4315,57508869,1
4316,25873559,1
4317,68194567,1
4318,4945136,1
4319,7426935,1
4320,65477384,1
4321,16779222,1
4322,67367628,1
4323,68773245,1
4324,46585652,1
4325,10277356,1
4326,57100443,1
4327,4821348,1
4328,62324118,1
4329,63611709,1
4330,76877600,1
4331,55930193,1
4332,65595654,1
4333,47187316,1
4334,10830639,1
4335,64697969,1
4336,50498264,1
4337,66236496,1
4338,61863886,1
4339,2611482,1
4340,23950701,1
4341,23038770,1
4342,59918562,1
4343,69702085,1
4344,23374636,1
4345,51379158,1
4346,74661161,1
4347,52878285,1
4348,77098522,1
4349,69832790,1
4350,44997374,1
4351,65376822,1
4352,53610999,1
4353,48497387,1
4354,19073919,1
4355,57487762,1
4356,28755967,1
4357,60749297,1
4358,77075528,1
4359,60511424,1
4360,28667696,1
4361,68354416,1
4362,77111570,1
4363,69422556,1
4364,75999864,1
4365,71707280,1
4366,60314906,1
4367,63951139,1
4368,60835235,1
4369,65181547,1
4370,62832577,1
4371,66970006,1
4372,16692697,1
4373,76931531,1
4374,36309727,1
4375,22599748,1
4376,58199040,1
4377,45820007,1
4378,3039349,1
4379,68155028,1
4380,67713539,1
4381,57120861,1
4382,60511297,1
4383,76179827,1
4384,76801435,1
4385,65281130,1
4386,60535753,1
4387,43381569,1
4388,77030719,1
4389,69265819,1
4390,47281219,1
4391,6542014,1
4392,56870180,1
4393,47421523,1
4394,30773712,1
4395,46679187,1
4396,76763337,1
4397,68212354,1
4398,5442815,1
4399,76281931,1
4400,8229471,1
4401,64909917,1
4402,69607448,1
4403,41641103,1
4404,28993366,1
4405,73851307,1
4406,76696333,1
4407,76732268,1
4408,23485937,1
4409,46820056,1
4410,45428638,1
4411,61672072,1
4412,44880075,1
4413,56818720,1
4414,3017703,1
4415,16776976,1
4416,66911056,1
4417,58211599,1
4418,66386028,1
4419,77183812,1
4420,906767,1
4421,66647397,1
4422,65272160,1
4423,55803906,1
4424,39067458,1
4425,77183882,1
4426,52125903,1
4427,9167659,1
4428,45704949,1
4429,59340723,1
4430,36256008,1
4431,65566063,1
4432,31633759,1
4433,73294122,1
4434,77189684,1
4435,59195993,1
4436,31650589,1
4437,75736891,1
4438,73373596,1
4439,22900759,1
4440,21901673,1
4441,77190666,1
4442,63944660,1
4443,752866,1
4444,58414850,1
4445,77190712,1
4446,71851506,1
4447,77181017,1
4448,77117935,1
4449,60310149,1
4450,66376771,1
4451,46142114,1
4452,68670346,1
4453,67626935,1
4454,18668529,1
4455,68661653,1
4456,57660086,1
4457,55030903,1
4458,46913315,1
4459,62760039,1
4460,67152146,1
4461,77211964,1
4462,68140692,1
4463,46372975,1
4464,72606856,1
4465,76824262,1
4466,68660369,1
4467,41674501,1
4468,77212084,1
4469,60367682,1
4470,13129515,1
4471,3630212,1
4472,47350276,1
4473,172496,1
4474,43253661,1
4475,24027025,1
4476,62643607,1
4477,25209256,1
4478,12954558,1
4479,25799678,1
4480,65958512,1
4481,70060890,1
4482,31591008,1
4483,35147169,1
4484,7938811,1
4485,55875943,1
4486,52117264,1
4487,70172950,1
4488,76876275,1
4489,16599847,1
4490,77245450,1
4491,51807336,1
4492,39067920,1
4493,76853288,1
4494,63669565,1
4495,66724463,1
4496,23665906,1
4497,75902176,1
4498,65535536,1
4499,117042,1
4500,32057108,1
4501,77211181,1
4502,69475585,1
4503,12712820,1
4504,76117281,1
4505,65606183,1
4506,14976316,1
4507,72578187,1
4508,55648149,1
4509,65377180,1
4510,71630354,1
4511,73706754,1
4512,61427462,1
4513,65995445,1
4514,1629209,1
4515,66578329,1
4516,1095279,1
4517,46901458,1
4518,68734777,1
4519,48491598,1
4520,468641,1
4521,22896385,1
4522,69510702,1
4523,46161245,1
4524,77271027,1
4525,77276675,1
4526,71402538,1
4527,65735846,1
4528,8342058,1
4529,65572143,1
4530,72998367,1
4531,47190208,1
4532,50626147,1
4533,77333797,1
4534,77333766,1
4535,76351427,1
4536,65964236,1
4537,67903272,1
4538,63436557,1
4539,77285127,1
4540,68250049,1
4541,77315773,1
4542,77324810,1
4543,69574805,1
4544,71487981,1
4545,56945925,1
4546,66342822,1
4547,2581362,1
4548,19596951,1
4549,77358198,1
4550,17224067,1
4551,71183742,1
4552,75919232,1
4553,50184373,1
4554,58939348,1
4555,39621924,1
4556,53727393,1
4557,44519404,1
4558,56088377,1
4559,61891061,1
4560,10947600,1
4561,65171675,1
4562,70220237,1
4563,17613083,1
4564,488122,1
4565,74129022,1
4566,44399489,1
4567,22808724,1
4568,62241873,1
4569,72025329,1
4570,77272917,1
4571,12419265,1
4572,65302333,1
4573,6396074,1
4574,16925408,1
4575,77413717,1
4576,20346855,1
4577,69510385,1
4578,63465152,1
4579,77263203,1
4580,26414692,1
4581,65377080,1
4582,63031061,1
4583,59915041,1
4584,67929741,1
4585,26369835,1
4586,71814075,1
4587,67569528,1
4588,16694389,1
4589,67122417,1
4590,52705899,1
4591,65923621,1
4592,74557056,1
4593,64951338,1
4594,68222140,1
4595,77435821,1
4596,74661237,1
4597,8619304,1
4598,73674643,1
4599,45546174,1
4600,1968064,1
4601,57795263,1
4602,10195617,1
4603,76233506,1
4604,69216983,1
4605,2920306,1
4606,63591690,1
4607,75760444,1
4608,9161769,1
4609,63713363,1
4610,68987880,1
4611,57355815,1
4612,47537249,1
4613,4025651,1
4614,62218945,1
4615,67961107,1
4616,77492432,1
4617,41447819,1
4618,7070333,1
4619,34465630,1
4620,77492910,1
4621,18610108,1
4622,60715264,1
4623,69453000,1
4624,23688396,1
4625,69948155,1
4626,23513948,1
4627,63464218,1
4628,70191903,1
4629,36448110,1
4630,67351225,1
4631,65673927,1
4632,54764441,1
4633,6912823,1
4634,40095613,1
4635,64887890,1
4636,16845983,1
4637,69433998,1
4638,64892498,1
4639,67628849,1
4640,52716655,1
4641,77033741,1
4642,26630776,1
4643,4294162,1
4644,73125809,1
4645,66134487,1
4646,56151329,1
4647,4638384,1
4648,2793503,1
4649,25468608,1
4650,36056419,1
4651,35009574,1
4652,77592906,1
4653,62951344,1
4654,73929523,1
4655,63307008,1
4656,46936829,1
4657,76233335,1
4658,66961594,1
4659,56476540,1
4660,75835227,1
4661,58948826,1
4662,44633782,1
4663,77595678,1
4664,26644015,1
4665,27410769,1
4666,22789790,1
4667,68651841,1
4668,63637188,1
4669,77634609,1
4670,77634625,1
4671,59692467,1
4672,77635201,1
4673,76231723,1
4674,72794183,1
4675,47109348,1
4676,30197783,1
4677,72677475,1
4678,57720058,1
4679,77470149,1
4680,60710222,1
4681,17445624,1
4682,48000580,1
4683,55359661,1
4684,12553508,1
4685,32666319,1
4686,66247339,1
4687,69706200,1
4688,77687182,1
4689,67082268,1
4690,68605477,1
4691,29821482,1
4692,76396383,1
4693,2713077,1
4694,77021625,1
4695,45764709,1
4696,15387190,1
4697,77142642,1
4698,23315563,1
4699,65024109,1
4700,73665997,1
4701,47573951,1
4702,16720035,1
4703,58705091,1
4704,57595084,1
4705,68297903,1
4706,63446969,1
4707,47528572,1
4708,46834363,1
4709,69477483,1
4710,57768016,1
4711,175053,1
4712,77073675,1
4713,22723692,1
4714,62307082,1
4715,21636085,1
4716,18574999,1
4717,66298586,1
4718,77767942,1
4719,25887268,1
4720,15066821,1
4721,66583909,1
4722,31406194,1
4723,16996586,1
4724,8188133,1
4725,20463728,1
4726,25963542,1
4727,60667993,1
4728,54991822,1
4729,9455509,1
4730,47347934,1
4731,22266772,1
4732,63887525,1
4733,38680753,1
4734,29701,1
4735,53466774,1
4736,77791961,1
4737,68721696,1
4738,77102177,1
4739,33668404,1
4740,17163221,1
4741,51706499,1
4742,65447161,1
4743,77811165,1
4744,44901895,1
4745,77810957,1
4746,34486318,1
4747,73106939,1
4748,19973301,1
4749,52486233,1
4750,77828297,1
4751,38874717,1
4752,59706231,1
4753,13105665,1
4754,64907867,1
4755,30795295,1
4756,4409063,1
4757,18121542,1
4758,55708305,1
4759,68391180,1
4760,63135057,1
4761,59482452,1
4762,67210482,1
4763,77820562,1
4764,26976593,1
4765,2493033,1
4766,29748366,1
4767,71138010,1
4768,61624729,1
4769,3558856,1
4770,17572824,1
4771,74080723,1
4772,68963230,1
4773,60079967,1
4774,60081049,1
4775,3532155,1
4776,52656094,1
4777,51185929,1
4778,60501091,1
